Date,Open,High,Low,Close,Volume
19/01/11,1680.2,1689,1649.05,1657.85,126403
20/01/11,1635.5,1678,1635.5,1666.25,312008
21/01/11,1674,1679.9,1648.1,1651.95,601634
24/01/11,1647,1651.65,1623.1,1636.1,869281
25/01/11,1647,1668.8,1569,1578.85,928542
27/01/11,1581,1590,1546.5,1555.05,1086363
28/01/11,1547.25,1567,1525.3,1563.3,295558
31/01/11,1591,1632,1589.25,1624.25,580773
01/02/11,1632,1639.5,1579,1609.35,347346
02/02/11,1620,1632,1575.8,1613.4,323279
03/02/11,1609.05,1619,1586.55,1600.35,196043
04/02/11,1607,1616,1572,1580.9,302279
07/02/11,1581.45,1588,1551,1565.15,169320
08/02/11,1584,1584,1517.25,1534.6,190865
09/02/11,1526,1549,1494.05,1518.45,287110
10/02/11,1509,1534,1478,1491.25,283970
11/02/11,1485,1516.85,1480.3,1497.25,144617
14/02/11,1499,1658.8,1495,1541.15,209228
15/02/11,1544,1548.35,1511.05,1538.6,229014
16/02/11,1520.5,1562.8,1502,1511.2,329205
17/02/11,1516,1536.7,1508.65,1525.85,168155
18/02/11,1525,1552,1518.2,1537.35,354558
21/02/11,1537.5,1544,1503.55,1537.25,180810
22/02/11,1531.5,1559,1514,1550.75,207134
23/02/11,1546,1595,1546,1578.05,395635
24/02/11,1568,1575,1470.15,1500.1,734685
25/02/11,1520,1548.85,1506.35,1527.4,203318
28/02/11,1534,1558.5,1515,1546,177463
01/03/11,1540.1,1589.9,1530.05,1582.25,217920
03/03/11,1575.1,1592.7,1548.95,1579.35,243106
04/03/11,1586,1601,1565,1571.9,131683
07/03/11,1561,1621.8,1555,1614.6,254682
08/03/11,1617,1625,1592.35,1602.55,156276
09/03/11,1605,1626,1581.05,1619.45,553561
10/03/11,1609,1613.7,1585.45,1590.35,310971
11/03/11,1580,1605,1575.1,1586.55,184523
14/03/11,1590,1608.5,1587,1597.4,260149
15/03/11,1579.9,1599.8,1521,1540.25,423681
16/03/11,1560.95,1586.2,1552,1570.6,358054
17/03/11,1545,1545,1515,1526.65,331597
18/03/11,1532,1545,1490,1493.75,258631
21/03/11,1509,1523,1496.05,1510.1,146139
22/03/11,1516,1539,1512.15,1533.5,153910
23/03/11,1530,1564,1530,1556.85,89358
24/03/11,1561,1569,1539.3,1542.1,189651
25/03/11,1558,1568.95,1540.25,1548.15,241378
28/03/11,1548,1562.8,1543.35,1549.85,344224
29/03/11,1551,1609,1550,1598.4,378881
30/03/11,1617.9,1644.65,1616,1634.4,333283
31/03/11,1636,1677.9,1618,1639.05,768158
01/04/11,1644,1658.65,1601.2,1617.9,308861
04/04/11,1631,1639.8,1618.1,1629.15,276752
05/04/11,1635,1642.7,1607.1,1639.35,166537
06/04/11,1638,1658,1630,1640.3,255440
07/04/11,1642,1643,1623,1628.75,111092
08/04/11,1625,1644.65,1617.15,1629.95,314164
11/04/11,1631,1633.05,1600.5,1614.15,142636
13/04/11,1611,1640.8,1602.3,1636.05,284693
15/04/11,1645,1659.9,1636.05,1654.25,329510
18/04/11,1655,1676,1634,1646.8,280656
19/04/11,1645,1649.35,1620,1625.2,177391
20/04/11,1630.1,1681.45,1624.3,1676.6,175432
21/04/11,1683.5,1692.2,1652,1656.8,171023
25/04/11,1660,1673.9,1647.3,1655.85,111133
26/04/11,1653.85,1687,1628.2,1679.9,154984
27/04/11,1671,1690.1,1660,1666.35,112659
28/04/11,1668.8,1689,1652,1679.35,232920
29/04/11,1694,1694,1654,1663.9,83546
02/05/11,1684,1717.65,1675.35,1692.75,381535
03/05/11,1691.5,1696,1667,1683.1,279136
04/05/11,1675,1675,1578,1600.85,286754
05/05/11,1600.2,1618.7,1572.5,1580.05,160389
06/05/11,1586,1610,1559,1606.4,121732
09/05/11,1624,1624,1586.7,1597.05,92678
10/05/11,1599.7,1615,1582.1,1593.35,95717
11/05/11,1598.75,1603.6,1581.3,1598.9,205799
12/05/11,1592.75,1629.15,1572.35,1598.55,256880
13/05/11,1617,1678.2,1603.15,1651.65,725623
16/05/11,1645.1,1675,1601.6,1618.5,422972
17/05/11,1624.95,1645.15,1615,1628.85,236640
18/05/11,1630,1638,1570.9,1588.75,327242
19/05/11,1595,1610,1570.05,1599.2,313090
20/05/11,1600,1615,1575,1600.9,136623
23/05/11,1600,1600.9,1555.1,1566,121703
24/05/11,1575.5,1589.7,1553.1,1558.35,125548
25/05/11,1550.35,1566,1533,1544.05,215199
26/05/11,1552.25,1566,1527,1550.15,363593
27/05/11,1549,1571.85,1549,1559.5,155618
30/05/11,1568,1595.85,1560,1579.45,222534
31/05/11,1582,1623.25,1582,1615.85,316795
01/06/11,1614.05,1620,1600.05,1610.45,169533
02/06/11,1599,1631,1599,1606.85,156615
03/06/11,1619.9,1619.9,1570,1575.35,332804
06/06/11,1565,1614.4,1560.05,1607.4,150904
07/06/11,1605.1,1619,1587.6,1604.1,188032
08/06/11,1605,1606,1571.1,1577.45,148232
09/06/11,1588,1588,1560,1563.6,111030
10/06/11,1570,1575.65,1549,1562.1,206754
13/06/11,1554.95,1558.5,1531.95,1536.7,256855
14/06/11,1545,1579.9,1545,1554.9,522777
15/06/11,1532,1575,1523.1,1555.6,1176253
16/06/11,1545.1,1558.55,1535.5,1549.55,346200
17/06/11,1537,1557.35,1537,1553.35,199595
20/06/11,1550,1555.5,1490,1516.1,258967
21/06/11,1520,1539,1500,1511.2,654274
22/06/11,1527.2,1527.2,1492,1514.5,134684
23/06/11,1504.05,1505.1,1486,1494.6,98326
24/06/11,1503.7,1509,1483.55,1499.7,383551
27/06/11,1499,1521.9,1490,1504.8,244584
28/06/11,1517.7,1548,1510,1543.2,1154867
29/06/11,1554,1565.75,1545.25,1552,542650
30/06/11,1544.9,1544.9,1511.2,1531.9,796837
01/07/11,1556.9,1569.9,1515.5,1526.9,540590
04/07/11,1530.1,1567.8,1530.1,1558.75,214465
05/07/11,1560,1575,1555,1564.05,243795
06/07/11,1564,1586.9,1511.1,1528.9,867303
07/07/11,1525,1574.9,1524,1565.3,572139
08/07/11,1573,1573.9,1545.1,1550.1,194829
11/07/11,1551,1562,1532.1,1539.75,185783
12/07/11,1527.8,1551,1525.05,1542.85,274173
13/07/11,1575.1,1622.95,1575.1,1595.8,1107852
14/07/11,1589.7,1604,1580,1591.7,231828
15/07/11,1581.1,1607.9,1581,1600,312193
18/07/11,1600,1615,1568.65,1576.05,161158
19/07/11,1573.8,1603.9,1573.8,1599.6,263830
20/07/11,1620,1620.9,1556.5,1566.55,624301
21/07/11,1550,1564,1530.25,1539.85,321204
22/07/11,1551.4,1577.75,1547.5,1569.85,286839
25/07/11,1566.05,1599,1550,1588.05,314831
26/07/11,1586,1592.55,1556.25,1578.3,195832
27/07/11,1577,1600,1567.4,1589.15,446006
28/07/11,1578,1618.8,1561.55,1603.8,1000351
29/07/11,1585,1598.9,1575.45,1586.05,552995
01/08/11,1585,1612.7,1576,1600.5,352530
02/08/11,1590,1614,1583,1598.45,546784
03/08/11,1584,1588,1566.05,1575.2,326089
04/08/11,1570,1571.7,1541,1544.1,170389
05/08/11,1513,1537.15,1476.5,1530.7,674748
08/08/11,1503,1569.9,1499,1546.3,676310
09/08/11,1453.05,1509.9,1453.05,1491.5,1096778
10/08/11,1509,1514,1474,1486.3,244348
11/08/11,1480,1513.15,1478.55,1483.2,290109
12/08/11,1500,1507.85,1478.75,1485.9,202306
16/08/11,1496,1517,1492.65,1502.6,245875
17/08/11,1514.5,1519.95,1473,1503.8,172709
18/08/11,1519,1519,1450.75,1462.65,191815
19/08/11,1440.1,1481.85,1394.55,1412.15,848627
22/08/11,1412.15,1460,1386.1,1450.55,258177
23/08/11,1455,1459,1425.5,1445.2,228890
24/08/11,1448,1455,1431.7,1447.6,118323
25/08/11,1471,1489.8,1447.3,1456.05,656841
26/08/11,1460,1490,1434.55,1451.2,302341
29/08/11,1452,1496.8,1447.15,1466.85,335057
30/08/11,1482,1502,1451.15,1496,357328
02/09/11,1540.85,1556.7,1497.05,1507.85,530896
05/09/11,1509,1509,1475.1,1481.15,253758
06/09/11,1474.05,1483.75,1463.1,1474.7,328012
07/09/11,1481.95,1488.4,1463.15,1473.15,381699
08/09/11,1471,1483.9,1452,1475.85,301556
09/09/11,1475,1484.95,1460.15,1467.8,333283
12/09/11,1456,1474,1435.25,1453.85,183070
13/09/11,1471.1,1485,1447,1452.05,197687
14/09/11,1460,1477,1446.35,1465.9,480123
15/09/11,1484,1484,1456,1478.35,350017
16/09/11,1484.95,1534.8,1466,1527.1,456215
19/09/11,1515,1527,1501.5,1515.35,145541
20/09/11,1519,1543.95,1511.15,1537.15,318445
21/09/11,1520,1545.9,1518.15,1530.8,248516
22/09/11,1522,1526.65,1490.5,1503.95,264178
23/09/11,1495.55,1523,1480.1,1486.5,393437
26/09/11,1493.85,1498,1472.05,1484.8,213862
27/09/11,1484,1511.3,1479.05,1498.95,218229
28/09/11,1510,1510,1473.6,1489.2,239752
29/09/11,1491,1504.35,1479.5,1490.15,321610
30/09/11,1494.55,1497.1,1472.95,1483.15,206688
03/10/11,1475.4,1475.4,1448.05,1460.2,237378
04/10/11,1454,1474,1440.8,1451.8,243434
05/10/11,1452.1,1496,1450,1484.9,230481
07/10/11,1496,1525,1495,1503.15,314836
10/10/11,1517,1517,1489.4,1510.05,344192
11/10/11,1518.95,1525,1492.7,1507.8,138831
12/10/11,1515,1535,1510,1530.3,262522
13/10/11,1530.45,1534,1490,1503.7,155810
14/10/11,1509,1527,1498.95,1523.3,237589
17/10/11,1525,1530.1,1501,1509,218022
18/10/11,1502.9,1516.1,1492,1497.6,297717
19/10/11,1512,1522,1497,1518.3,228210
20/10/11,1511,1527.85,1507.3,1521.55,200359
21/10/11,1525.35,1555,1512,1530.15,305063
24/10/11,1550,1554.95,1538.7,1543.8,297319
25/10/11,1554.75,1589.8,1546.3,1579.55,814241
26/10/11,1585,1597.9,1570.1,1593.1,55378
28/10/11,1612.25,1684.7,1612.25,1671.2,494866
31/10/11,1652.05,1675,1647,1670.7,304000
01/11/11,1645.1,1657.45,1600,1610,257896
02/11/11,1603,1651.7,1598.3,1638.65,195455
03/11/11,1634.95,1649,1621.05,1640.3,329016
04/11/11,1638,1654.85,1594.3,1621.95,322723
08/11/11,1605.05,1631.85,1601,1623.1,127956
09/11/11,1632,1632,1600,1605.95,99494
11/11/11,1620,1627.35,1604.1,1619.4,218493
14/11/11,1625,1652.95,1625,1645.05,707014
15/11/11,1649.95,1654,1605.1,1613.8,214192
16/11/11,1618,1629,1604.3,1614.65,267469
17/11/11,1617.9,1617.9,1541.1,1551.7,341288
18/11/11,1546,1579.9,1545,1556.1,536794
21/11/11,1557.2,1568,1505.65,1530.4,433939
22/11/11,1538.9,1564.75,1509.1,1539.05,355611
23/11/11,1535,1559.8,1500,1532.75,338790
24/11/11,1522,1605,1516,1578.8,516991
25/11/11,1554,1565,1533,1539.8,224250
28/11/11,1564.9,1564.9,1541,1551.65,282590
29/11/11,1559,1603.7,1552,1594.9,455700
30/11/11,1571,1590,1562.95,1577.5,379921
01/12/11,1598,1598,1536.1,1546.05,634061
02/12/11,1539,1584.45,1531.35,1577.4,257413
05/12/11,1570,1584.85,1552.1,1579.7,315818
07/12/11,1571,1604.2,1540.05,1554.8,464277
08/12/11,1543,1569,1538.4,1555.1,320938
09/12/11,1536,1600,1536,1572.45,574454
12/12/11,1582,1584,1542,1568.75,368895
13/12/11,1567,1617.05,1565.4,1599.9,689767
14/12/11,1605,1615.95,1577.45,1584.4,342117
15/12/11,1574,1591.6,1571.25,1585.15,546790
16/12/11,1585.1,1639,1582.2,1605.3,557573
19/12/11,1605.3,1605.3,1564.5,1590,363305
20/12/11,1590,1597.5,1562.15,1567.95,329675
21/12/11,1570.05,1586,1552,1565.15,368165
22/12/11,1554,1583.25,1545.45,1573.2,226285
23/12/11,1572,1602.95,1572,1589.6,246651
26/12/11,1605,1606.8,1575.55,1584.1,116573
27/12/11,1592,1592,1575.3,1580.15,107591
28/12/11,1581.95,1588.9,1556,1566.8,101094
29/12/11,1565,1583.15,1562.1,1569.15,392112
30/12/11,1576.8,1588.85,1565,1577.95,116049
02/01/12,1584.95,1590,1565.95,1569.6,95213
03/01/12,1578.25,1611.9,1575.6,1606.05,177176
04/01/12,1602,1605.35,1578.25,1591.2,250458
05/01/12,1601.8,1601.8,1570.3,1581.65,240510
06/01/12,1580,1619,1570.1,1600.55,381753
07/01/12,1602.25,1611.95,1602.25,1604.95,10768
09/01/12,1605,1615.85,1590.75,1600.05,272931
10/01/12,1607,1626.45,1603,1618.1,351806
11/01/12,1623.85,1656,1614.4,1650.75,391591
12/01/12,1652,1669.75,1644.2,1657.5,231562
13/01/12,1653,1667,1636.4,1660.75,235007
16/01/12,1650,1650,1627.9,1643.2,125117
17/01/12,1645.65,1653.5,1622.05,1645.1,263312
18/01/12,1645,1675,1640,1662.55,286430
19/01/12,1668,1703.85,1655,1700.3,348137
20/01/12,1694,1694,1632.1,1645.15,427975
23/01/12,1639.95,1657.95,1631.15,1647.8,177042
24/01/12,1662,1662,1638,1646,178946
25/01/12,1650.2,1655.95,1628,1649.15,470969
27/01/12,1655,1667,1534.75,1645.65,805478
30/01/12,1640,1662.3,1626.25,1656.1,200111
31/01/12,1660.25,1705,1650,1689.75,426513
01/02/12,1694,1698.8,1667.1,1676.4,200902
02/02/12,1679,1692.55,1601,1631.6,651922
03/02/12,1653,1682,1635.35,1670.75,1562635
06/02/12,1690,1695,1638.45,1647.1,722890
07/02/12,1677,1677,1630,1633.6,463111
08/02/12,1633,1633,1592,1621.7,761616
09/02/12,1610.2,1645,1610.2,1638.55,403538
10/02/12,1645,1645,1615,1621.95,669269
13/02/12,1621,1638.1,1615,1626.65,356414
14/02/12,1623,1626.45,1610,1610.65,319963
15/02/12,1612,1625,1610,1620.25,429803
16/02/12,1621,1651.8,1615.1,1621.65,428685
17/02/12,1626.1,1640.9,1614,1634.95,386853
21/02/12,1636,1660,1630.5,1649.35,384151
22/02/12,1650,1665,1640.05,1646.9,282850
23/02/12,1635,1654.3,1615,1630.35,311292
24/02/12,1635,1650.95,1622.05,1629.3,159441
27/02/12,1613,1645,1613,1630.05,245080
28/02/12,1636,1654.85,1633.4,1648.05,145222
29/02/12,1660,1660,1620,1642.7,498552
01/03/12,1631,1689,1630.45,1667.7,315509
02/03/12,1673,1728,1669.95,1677.15,637471
03/03/12,1680,1692.9,1674.2,1684.35,22516
05/03/12,1685,1695,1670,1674.5,217808
06/03/12,1671,1709,1661.45,1689.25,237962
07/03/12,1673,1705.9,1670,1692.75,288175
09/03/12,1697.55,1710,1697.55,1702.25,295618
12/03/12,1703,1710,1690.1,1697.25,174508
13/03/12,1695,1710,1692.65,1695.65,187020
14/03/12,1705.1,1719.1,1674.85,1679,280397
15/03/12,1677.3,1700,1675,1680.95,249391
16/03/12,1697,1709,1669.2,1680.1,172156
19/03/12,1686,1686,1653.8,1675,131674
20/03/12,1677.05,1684.7,1656.5,1676,173407
21/03/12,1678.55,1684,1661.6,1675.9,157216
22/03/12,1680,1681,1651.65,1664.95,205175
23/03/12,1656.35,1674,1646.05,1665.9,163789
26/03/12,1667,1672,1642,1663.6,175919
27/03/12,1675.25,1687,1659.55,1681,265340
28/03/12,1685,1719,1683.05,1699,430505
29/03/12,1701.95,1714,1693.5,1706.5,505173
30/03/12,1712,1779,1702.1,1764.75,573645
02/04/12,1774,1774,1732.5,1738.25,252542
03/04/12,1750,1753.95,1685.85,1693.05,614325
04/04/12,1700.35,1720.65,1695.7,1712.55,329100
09/04/12,1704.8,1758,1692.25,1750.85,392138
10/04/12,1750,1755.5,1700.1,1714.75,264402
11/04/12,1714,1739,1703.25,1731.85,404972
12/04/12,1730,1732,1688.5,1693.15,502497
13/04/12,1709,1739,1701,1735,247551
16/04/12,1728.55,1764,1717.75,1759.45,293953
17/04/12,1798.8,1798.8,1739.95,1760.6,201163
18/04/12,1760.05,1781.5,1752,1767.15,165803
19/04/12,1777,1813,1771.25,1806.45,227728
20/04/12,1792.15,1815.85,1770.3,1793.1,167550
23/04/12,1800,1814.2,1771.25,1778.2,119802
24/04/12,1782,1795.95,1756.05,1763.45,190036
25/04/12,1781,1791.05,1745,1781.8,256473
26/04/12,1780,1792,1760.25,1774.2,290348
27/04/12,1776.25,1789.9,1761.2,1781,151262
28/04/12,1788.55,1790.5,1780,1785.35,4704
30/04/12,1784.7,1790,1735.2,1762.95,196544
02/05/12,1764.25,1780.75,1749.1,1759.85,134493
03/05/12,1765.95,1770,1739.25,1747.65,249570
04/05/12,1750,1762.25,1735,1747.65,218817
07/05/12,1740,1746,1708,1715.4,163650
08/05/12,1719.95,1730.2,1695,1709.5,134028
09/05/12,1709.85,1724.95,1679.25,1684,224620
10/05/12,1699,1716,1681,1697.65,250959
11/05/12,1700,1715,1644.65,1660.3,588980
14/05/12,1683.9,1694.9,1652,1671.95,265674
15/05/12,1670,1670,1634.95,1659.35,243713
16/05/12,1649,1678.4,1631.25,1663.45,516161
17/05/12,1673,1686.35,1652.1,1663.3,276731
18/05/12,1638.35,1667.1,1638.35,1660.3,370342
21/05/12,1665,1672.3,1650,1652.9,240070
22/05/12,1660,1696.45,1645.25,1659.35,256261
23/05/12,1650,1682.7,1648.1,1674.8,134222
24/05/12,1668,1717.1,1655,1707,208250
25/05/12,1700.1,1703.75,1672.85,1692.15,204102
28/05/12,1682.1,1703,1677.95,1697,63942
29/05/12,1699.9,1707.9,1688,1700.95,196445
30/05/12,1705,1705,1667.1,1683.5,194787
31/05/12,1673,1689.8,1669.55,1685.6,402275
01/06/12,1687.9,1687.9,1633.45,1650,308119
04/06/12,1631,1645.5,1601.05,1622.05,324550
05/06/12,1619,1623.35,1596,1618.4,299768
06/06/12,1611,1639,1601.3,1615.5,676133
07/06/12,1624,1624,1607,1617.15,569719
08/06/12,1597.2,1629,1597.2,1621.25,428534
11/06/12,1623.6,1638.4,1603.1,1610.6,245196
12/06/12,1599.8,1599.9,1563,1581.8,430104
13/06/12,1580,1590,1565,1568.85,218583
14/06/12,1578.95,1580,1543.05,1555.15,243118
15/06/12,1552.15,1587.5,1546,1579.3,332785
18/06/12,1587.9,1589.25,1536,1543.1,302934
19/06/12,1540,1552.8,1526.4,1546.75,655162
20/06/12,1544.8,1603.9,1544.8,1591.6,554107
21/06/12,1577,1598,1569.8,1586.1,334053
22/06/12,1569.9,1589.9,1569.9,1584.05,232520
25/06/12,1575,1594.9,1575,1590.25,412128
26/06/12,1590.25,1609,1590.25,1600.9,330107
27/06/12,1608,1614.9,1600,1609.45,240901
28/06/12,1602,1621.75,1600,1611.5,330655
29/06/12,1622,1653.6,1621.1,1648.15,278832
02/07/12,1636,1649.9,1629,1644,267695
03/07/12,1652.25,1675,1652.25,1668.6,469922
04/07/12,1672,1683.4,1627.05,1642.3,522381
05/07/12,1630.25,1637.7,1615.65,1628.5,379749
06/07/12,1632.25,1640.9,1614,1634.4,198046
09/07/12,1625,1647,1620,1640.2,201391
10/07/12,1649.8,1669,1641.25,1657.95,238930
11/07/12,1661.25,1663.9,1633.85,1644.75,293174
12/07/12,1636,1658.9,1636,1649.5,115697
13/07/12,1664.9,1664.9,1639,1646.6,161834
16/07/12,1653.1,1695,1630.45,1675.35,311388
17/07/12,1690,1719.8,1687.3,1704.55,384352
18/07/12,1711,1714.8,1661.8,1672.45,265897
19/07/12,1686,1697.5,1642.55,1654.55,878174
20/07/12,1640,1640,1597.8,1611.2,1133680
23/07/12,1602.1,1633.95,1590.5,1629.4,312921
24/07/12,1634.6,1638.75,1603.8,1627.15,347458
25/07/12,1634,1634,1593,1615.7,219852
26/07/12,1615,1648.5,1609.95,1623,645095
27/07/12,1630.25,1637,1611,1621.35,283823
30/07/12,1630,1639,1610.25,1625.15,512333
31/07/12,1639.8,1639.8,1601.3,1614.95,363593
01/08/12,1615,1642.8,1615,1635.95,202857
02/08/12,1637,1650,1619,1647,172073
03/08/12,1644.8,1678,1644.5,1673.45,320272
06/08/12,1681.8,1684.8,1652.5,1658.05,138195
07/08/12,1666,1674.75,1630.75,1659.3,161944
08/08/12,1645,1668,1642.6,1657.35,150943
09/08/12,1667.9,1667.9,1645,1649.35,174785
10/08/12,1649.8,1654.6,1637.95,1644.65,164804
13/08/12,1645,1645.15,1634.1,1640.15,177464
14/08/12,1652,1652,1630,1645.65,258312
16/08/12,1647.25,1669.3,1638,1658.6,202769
17/08/12,1664.9,1680,1643.2,1669,276224
21/08/12,1660.2,1665.9,1641.5,1659.95,241829
22/08/12,1656.8,1696,1656.8,1676.1,357204
23/08/12,1687.9,1707.25,1672,1675.05,236227
24/08/12,1678,1682.5,1662.7,1677.1,140487
27/08/12,1679.5,1698,1665.1,1671.1,170554
28/08/12,1672.5,1700,1667.05,1695.25,153747
29/08/12,1698,1708,1676.05,1687.65,219386
30/08/12,1688,1702.5,1667,1695.7,430491
31/08/12,1685,1702.85,1668,1677.6,199879
03/09/12,1675.05,1682.05,1662.25,1670.2,215002
04/09/12,1673,1686.65,1667.3,1681.2,189761
05/09/12,1679.25,1689.95,1654.2,1676.45,178251
06/09/12,1670.25,1677.65,1665,1673.7,114027
07/09/12,1686,1702,1681.25,1700.1,279599
08/09/12,1710,1734.9,1698,1725.65,66464
10/09/12,1735,1750,1711.25,1716.65,583667
11/09/12,1720,1734,1712.8,1725.85,171192
12/09/12,1735,1785.75,1731,1769.4,469604
13/09/12,1775,1797,1754.2,1778.8,418524
14/09/12,1815,1815,1739.55,1747.5,467255
17/09/12,1756.3,1759,1662,1670.5,909462
18/09/12,1685,1689,1660,1676.65,662543
20/09/12,1674,1682.2,1658,1665.05,774304
21/09/12,1673,1704.7,1639,1643.7,822806
24/09/12,1647.35,1674.2,1647.35,1665.75,550529
25/09/12,1672.25,1675,1649.35,1655,287632
26/09/12,1650,1653.75,1618,1623.55,522396
27/09/12,1618.25,1639.4,1616.3,1622.8,678858
28/09/12,1629.95,1651.95,1624,1645.65,777267
01/10/12,1650,1657,1638,1646.45,232619
03/10/12,1652.25,1699,1647,1683.15,617326
04/10/12,1696,1726.9,1693.1,1720.2,639183
05/10/12,1729.9,1733.05,1527.55,1697.3,474845
08/10/12,1695,1714,1676,1701.95,244573
09/10/12,1710,1734.9,1696.1,1708,250482
10/10/12,1704.1,1706.75,1688,1691.7,175361
11/10/12,1691.9,1730,1682.2,1702.45,354133
12/10/12,1710.9,1718,1676.1,1683.95,163425
15/10/12,1694.75,1704.9,1685.3,1701.2,230438
16/10/12,1718,1718,1683.95,1691.25,165153
17/10/12,1709.9,1709.9,1680.35,1691,149500
18/10/12,1696,1708.5,1685,1695.65,164483
19/10/12,1698,1715,1691,1704.45,255249
22/10/12,1704.7,1731.95,1704.7,1728.75,243677
23/10/12,1727.9,1750.8,1725.55,1731.2,215137
25/10/12,1729,1737.2,1685.25,1694.5,414028
26/10/12,1694.5,1700.45,1661.9,1670.25,291702
29/10/12,1682.35,1704.75,1681.05,1697.7,109074
30/10/12,1705.2,1739,1700.55,1724.3,652618
31/10/12,1736,1782,1736,1756.5,683093
01/11/12,1767,1771.65,1758.8,1765.1,533865
02/11/12,1766,1782.5,1766,1774.65,513659
05/11/12,1760,1812.9,1757.1,1797.6,568078
06/11/12,1785,1802.2,1778.55,1786.65,197328
07/11/12,1787,1810,1772.5,1794.1,250506
08/11/12,1787,1802.55,1768.95,1776.95,188665
09/11/12,1781,1790,1762.7,1768.85,136277
12/11/12,1768,1784.9,1750.5,1776.8,176766
13/11/12,1787.8,1788,1747,1755.35,42559
15/11/12,1752.8,1762.25,1712,1721.65,202145
16/11/12,1711.05,1784.95,1711.05,1756.9,430225
19/11/12,1751.3,1774.8,1725.1,1738,283544
20/11/12,1745,1764.75,1720.55,1738.45,226569
21/11/12,1742.9,1742.9,1725.55,1736.1,171498
22/11/12,1743.95,1750,1726,1730.15,84159
23/11/12,1720,1749.8,1715.8,1743,122103
26/11/12,1738,1774.9,1738,1759.75,272558
27/11/12,1765.25,1795,1765.25,1787.55,167359
29/11/12,1801,1826.9,1791.4,1808.55,712928
30/11/12,1803,1830,1785.5,1819.4,755311
03/12/12,1822.25,1849,1822.25,1831,340609
04/12/12,1832.05,1845.5,1820.25,1831.75,218383
05/12/12,1843,1843.25,1822.65,1832.5,468116
06/12/12,1842.9,1850,1814.25,1846.55,119580
07/12/12,1849,1849.85,1830.1,1839.4,304100
10/12/12,1846,1905.05,1833.2,1883.75,296440
11/12/12,1895,1915.5,1864.75,1881.2,554083
12/12/12,1879.9,1884.9,1859.1,1873.65,265851
13/12/12,1878,1897.8,1847.1,1851.95,306147
14/12/12,1856.25,1863.7,1825,1830.05,266915
17/12/12,1831.9,1851.5,1831.15,1844.3,268692
18/12/12,1846.25,1860.25,1825.9,1839,474428
19/12/12,1830,1860.2,1829.2,1852.75,453962
20/12/12,1842.25,1860.2,1838.1,1845.8,288922
21/12/12,1847,1847.9,1812,1821,246281
24/12/12,1822.25,1840,1811,1822.35,220785
26/12/12,1822,1838,1812,1818.85,217946
27/12/12,1834.8,1854.4,1824.1,1828.95,461804
28/12/12,1827.7,1838,1818.6,1826.55,187748
31/12/12,1828,1831.8,1816,1829.75,113090
01/01/13,1831.6,1840,1821.1,1835.75,186366
02/01/13,1842.25,1852.75,1834.3,1837.7,192449
03/01/13,1849,1891.5,1841.1,1882.3,584794
04/01/13,1880,1895,1875,1889.35,403207
07/01/13,1895,1907,1871.7,1887.6,502796
08/01/13,1889,1921.75,1882.95,1908.15,370157
09/01/13,1905.25,1927,1896.1,1910.9,607175
10/01/13,1915.1,1922.85,1893.6,1910.05,462822
11/01/13,1915,1915,1880.9,1899.85,586237
14/01/13,1900.1,1918.9,1900,1913.05,451885
15/01/13,1916,1916,1897.1,1902.35,480337
16/01/13,1905,1954.1,1905,1929.9,344914
17/01/13,1935,1948,1925.05,1938.5,253191
18/01/13,1934.95,1934.95,1882.1,1891.15,357501
21/01/13,1891,1927.9,1890.5,1922.8,194124
22/01/13,1921.95,1921.95,1902.25,1912.45,459325
23/01/13,1923.9,1932.4,1910.75,1922.3,310577
24/01/13,1923,1943.6,1903.15,1935.2,1029197
25/01/13,1936,1970,1935.4,1945.15,432202
28/01/13,1946,1957.4,1935.25,1940.75,321598
29/01/13,1940.75,1950,1917,1937.85,99897
30/01/13,1945,1945,1926.1,1932.7,242675
31/01/13,1937,1942,1908.65,1915.9,529632
01/02/13,1922,1959,1922,1945.3,509775
04/02/13,1961,1961,1906,1912.35,154178
05/02/13,1912.35,1912.35,1895.05,1899.85,237351
06/02/13,1908,1919.5,1888.1,1899.25,203423
07/02/13,1895.1,1913.5,1883,1895.2,388851
08/02/13,1884.1,1900,1847.4,1855.4,204267
11/02/13,1873.8,1909.9,1871.25,1898.85,1059847
12/02/13,1921.1,1921.2,1903.2,1915.05,468367
13/02/13,1920,1920,1873.05,1905.2,779610
14/02/13,1906,1908,1852.45,1874.35,1046407
15/02/13,1870,1878.8,1812,1818.9,532966
18/02/13,1820.95,1830.65,1792.3,1802.2,435533
19/02/13,1803,1828.8,1788,1823.5,298350
20/02/13,1827.95,1836.9,1812.3,1825.8,370579
21/02/13,1823.8,1831.9,1800,1821.2,220512
22/02/13,1815,1824.95,1790.1,1816.2,239461
25/02/13,1805,1814,1791.55,1804.35,325194
26/02/13,1803.1,1808.3,1758,1769.15,185210
27/02/13,1752.5,1768.95,1733.45,1755.85,347581
28/02/13,1768,1779.9,1725.1,1755.45,451853
01/03/13,1752,1772,1720.4,1741.85,236482
04/03/13,1741.1,1772,1738.9,1765.1,318943
05/03/13,1765,1804.5,1751.3,1793.95,226517
06/03/13,1799.9,1814.9,1780,1809.8,255988
07/03/13,1802,1824,1793.55,1808.7,137664
08/03/13,1817,1829.4,1782.05,1819.2,280518
